,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-01-12 23:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,7.8,-1.0,10.3,-1.0,7.8,-1.0,0.48,-1.0,3.8,-1.0,-9999.0,1.0,47.5474,1.0,80.7784,1.0,645.11,1.0,0.0,1.0,0.0,1.0,20.5019,1.0,1.82936,1.0
2016-01-13 00:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.2,-1.0,10.8,-1.0,25.0,-1.0,4.7,-1.0,0.46,-1.0,7.9,-1.0,-9999.0,1.0,69.7741,1.0,82.9116,1.0,645.085,1.0,0.0,1.0,0.0,1.0,19.9762,1.0,1.43933,1.0
2016-01-13 01:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,7.1,-1.0,8.4,-1.0,7.0,-1.0,0.44,-1.0,5.5,-1.0,-9999.0,1.0,56.7957,1.0,83.9153,1.0,644.761,1.0,0.0,1.0,0.0,1.0,19.738,1.0,1.77708,1.0
2016-01-13 02:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,5.7,-1.0,7.9,-1.0,8.4,-1.0,0.4,-1.0,4.6,-1.0,-9999.0,1.0,51.7976,1.0,84.7694,1.0,644.395,1.0,0.0,1.0,0.0,1.0,19.4371,1.0,2.09413,1.0
2016-01-13 03:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.7,-1.0,3.3,-1.0,4.0,-1.0,10.3,-1.0,0.39,-1.0,3.8,-1.0,-9999.0,1.0,58.5602,1.0,84.1103,1.0,644.093,1.0,0.0,1.0,0.0,1.0,19.2988,1.0,1.52489,1.0
2016-01-13 04:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.3,-1.0,7.9,-1.0,12.2,-1.0,6.1,-1.0,0.44,-1.0,4.7,-1.0,-9999.0,1.0,73.2986,1.0,84.2774,1.0,644.082,1.0,0.0,1.0,0.0,1.0,19.1101,1.0,1.0484,1.0
2016-01-13 05:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.3,-1.0,9.4,-1.0,14.8,-1.0,2.5,-1.0,0.46,-1.0,3.6,-1.0,-9999.0,1.0,41.6618,1.0,88.223,1.0,644.383,1.0,0.0,1.0,0.0,1.0,18.1909,1.0,0.235665,1.0
2016-01-13 06:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,20.1,-1.0,11.1,-1.0,31.2,-1.0,1.1,-1.0,0.58,-1.0,4.2,-1.0,-9999.0,1.0,37.1504,1.0,88.5502,1.0,644.757,1.0,0.0,1.0,0.0,1.0,17.6303,1.0,0.3108,1.0
2016-01-13 07:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,39.7,-1.0,13.3,-1.0,52.9,-1.0,1.2,-1.0,0.67,-1.0,4.6,-1.0,-9999.0,1.0,253.808,1.0,90.0511,1.0,645.122,1.0,0.0,1.0,6.48975,1.0,16.8797,1.0,0.291632,1.0
2016-01-13 08:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,64.9,-1.0,16.1,-1.0,81.0,-1.0,2.2,-1.0,0.99,-1.0,7.5,-1.0,-9999.0,1.0,33.1971,1.0,84.2632,1.0,645.654,1.0,0.0,1.0,153.63,1.0,18.3241,1.0,0.688465,1.0
2016-01-13 09:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,51.1,-1.0,16.8,-1.0,68.0,-1.0,3.9,-1.0,0.7,-1.0,31.0,-1.0,-9999.0,1.0,54.0039,1.0,76.0868,1.0,645.973,1.0,0.0,1.0,296.47,1.0,19.9219,1.0,0.954248,1.0
2016-01-13 10:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.0,-1.0,7.4,-1.0,21.4,-1.0,20.7,-1.0,0.44,-1.0,23.2,-1.0,-9999.0,1.0,41.1648,1.0,57.0969,1.0,645.821,1.0,0.0,1.0,663.847,1.0,23.0953,1.0,1.84141,1.0
2016-01-13 11:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,3.9,-1.0,7.4,-1.0,31.3,-1.0,0.37,-1.0,9.4,-1.0,-9999.0,1.0,52.9975,1.0,45.6856,1.0,645.407,1.0,0.0,1.0,853.269,1.0,25.8414,1.0,1.02619,1.0
2016-01-13 12:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,2.8,-1.0,5.5,-1.0,33.4,-1.0,0.35,-1.0,6.6,-1.0,-9999.0,1.0,30.0453,1.0,41.4452,1.0,644.715,1.0,0.0,1.0,955.134,1.0,27.2945,1.0,1.44367,1.0
2016-01-13 13:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,2.6,-1.0,5.4,-1.0,33.2,-1.0,0.36,-1.0,4.7,-1.0,-9999.0,1.0,35.2881,1.0,42.1986,1.0,644.037,1.0,0.0,1.0,963.522,1.0,27.7363,1.0,3.17227,1.0
2016-01-13 14:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.9,-1.0,5.9,-1.0,12.8,-1.0,26.8,-1.0,0.4,-1.0,10.3,-1.0,-9999.0,1.0,48.5161,1.0,43.9719,1.0,643.142,1.0,0.0,1.0,883.408,1.0,28.1038,1.0,3.71016,1.0
2016-01-13 15:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,6.6,-1.0,13.9,-1.0,24.9,-1.0,0.42,-1.0,13.5,-1.0,-9999.0,1.0,54.1504,1.0,46.4875,1.0,642.482,1.0,0.0,1.0,728.615,1.0,28.0944,1.0,4.09812,1.0
2016-01-13 16:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.2,-1.0,8.5,-1.0,15.7,-1.0,24.4,-1.0,0.42,-1.0,13.9,-1.0,-9999.0,1.0,46.0463,1.0,48.9048,1.0,642.174,1.0,0.0,1.0,333.827,1.0,27.2712,1.0,3.72586,1.0
2016-01-13 17:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.6,-1.0,8.0,-1.0,13.7,-1.0,23.3,-1.0,0.43,-1.0,11.9,-1.0,-9999.0,1.0,51.7022,1.0,48.744,1.0,642.238,1.0,0.0,1.0,260.866,1.0,27.0854,1.0,3.5332,1.0
2016-01-13 18:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.8,-1.0,12.6,-1.0,20.4,-1.0,17.6,-1.0,0.47,-1.0,19.7,-1.0,-9999.0,1.0,72.6006,1.0,53.8466,1.0,642.618,1.0,0.0,1.0,62.9833,1.0,25.3998,1.0,3.64752,1.0
2016-01-13 19:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.6,-1.0,12.7,-1.0,18.3,-1.0,14.2,-1.0,0.48,-1.0,15.1,-1.0,-9999.0,1.0,58.9679,1.0,62.6648,1.0,643.175,1.0,0.0,1.0,0.0,1.0,23.7011,1.0,2.8976,1.0
2016-01-13 20:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,7.1,-1.0,9.2,-1.0,16.9,-1.0,0.47,-1.0,5.9,-1.0,-9999.0,1.0,21.3902,1.0,70.4088,1.0,643.759,1.0,0.0,1.0,0.0,1.0,22.4567,1.0,2.7574,1.0
2016-01-13 21:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,7.3,-1.0,9.1,-1.0,13.4,-1.0,0.47,-1.0,3.9,-1.0,-9999.0,1.0,29.0331,1.0,76.2457,1.0,644.466,1.0,0.0,1.0,0.0,1.0,21.5471,1.0,2.06827,1.0
2016-01-13 22:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.9,-1.0,9.5,-1.0,12.3,-1.0,9.4,-1.0,0.5,-1.0,3.7,-1.0,-9999.0,1.0,61.0124,1.0,78.9534,1.0,645.095,1.0,0.0,1.0,0.0,1.0,20.965,1.0,1.67602,1.0
2016-01-13 23:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.3,-1.0,13.8,-1.0,24.1,-1.0,4.4,-1.0,0.59,-1.0,6.8,-1.0,-9999.0,1.0,97.6948,1.0,80.3777,1.0,645.146,1.0,0.0,1.0,0.0,1.0,20.5734,1.0,1.24079,1.0
2016-01-14 00:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.4,-1.0,10.9,-1.0,16.4,-1.0,4.9,-1.0,0.52,-1.0,7.7,-1.0,-9999.0,1.0,97.2492,1.0,81.8161,1.0,645.051,1.0,0.0,1.0,0.0,1.0,20.1521,1.0,1.26785,1.0
2016-01-14 01:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.5,-1.0,11.0,-1.0,17.4,-1.0,4.1,-1.0,0.54,-1.0,5.8,-1.0,-9999.0,1.0,119.632,1.0,83.6835,1.0,644.647,1.0,0.0,1.0,0.0,1.0,19.7613,1.0,0.838534,1.0
2016-01-14 02:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.4,-1.0,12.7,-1.0,19.1,-1.0,1.8,-1.0,0.56,-1.0,6.5,-1.0,-9999.0,1.0,54.9148,1.0,84.3261,1.0,644.285,1.0,0.0,1.0,0.0,1.0,19.375,1.0,0.195154,1.0
2016-01-14 03:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.8,-1.0,12.5,-1.0,22.3,-1.0,1.3,-1.0,0.55,-1.0,5.5,-1.0,-9999.0,1.0,17.1859,1.0,85.5405,1.0,643.906,1.0,0.0,1.0,0.0,1.0,19.127,1.0,0.157989,1.0
2016-01-14 04:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.9,-1.0,10.9,-1.0,16.8,-1.0,1.9,-1.0,0.57,-1.0,6.1,-1.0,-9999.0,1.0,82.1744,1.0,85.0174,1.0,643.837,1.0,0.0,1.0,0.0,1.0,18.9039,1.0,0.426766,1.0
2016-01-14 05:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,16.5,-1.0,10.7,-1.0,27.2,-1.0,1.3,-1.0,0.66,-1.0,4.7,-1.0,-9999.0,1.0,37.2995,1.0,86.9122,1.0,644.048,1.0,0.0,1.0,0.0,1.0,18.5003,1.0,0.0293818,1.0
2016-01-14 06:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,23.2,-1.0,11.2,-1.0,34.5,-1.0,1.4,-1.0,0.68,-1.0,6.9,-1.0,-9999.0,1.0,84.8359,1.0,85.5158,1.0,644.456,1.0,0.0,1.0,0.0,1.0,18.6824,1.0,0.421398,1.0
2016-01-14 07:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,37.4,-1.0,11.3,-1.0,48.6,-1.0,1.4,-1.0,0.78,-1.0,7.8,-1.0,-9999.0,1.0,98.9156,1.0,84.8768,1.0,645.051,1.0,0.0,1.0,5.41027,1.0,18.8673,1.0,0.46506,1.0
2016-01-14 08:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,29.4,-1.0,10.5,-1.0,39.9,-1.0,3.2,-1.0,0.8,-1.0,9.7,-1.0,-9999.0,1.0,34.6206,1.0,81.8972,1.0,645.474,1.0,0.0,1.0,156.921,1.0,19.8716,1.0,0.936142,1.0
2016-01-14 09:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,33.2,-1.0,13.0,-1.0,46.2,-1.0,6.8,-1.0,0.56,-1.0,33.5,-1.0,-9999.0,1.0,28.4939,1.0,68.9464,1.0,645.786,1.0,0.0,1.0,427.725,1.0,22.5192,1.0,1.05692,1.0
2016-01-14 10:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.2,-1.0,7.1,-1.0,15.3,-1.0,21.0,-1.0,0.43,-1.0,14.9,-1.0,-9999.0,1.0,64.9732,1.0,55.1546,1.0,645.709,1.0,0.0,1.0,661.692,1.0,24.8136,1.0,1.20482,1.0
2016-01-14 11:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,4.1,-1.0,7.7,-1.0,31.3,-1.0,0.41,-1.0,7.5,-1.0,-9999.0,1.0,49.8273,1.0,48.3623,1.0,645.334,1.0,0.0,1.0,841.729,1.0,26.3473,1.0,2.14688,1.0
2016-01-14 12:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,1.9,-1.0,4.5,-1.0,31.2,-1.0,0.48,-1.0,3.4,-1.0,-9999.0,1.0,25.5756,1.0,44.758,1.0,644.643,1.0,0.0,1.0,921.968,1.0,27.0312,1.0,3.15378,1.0
2016-01-14 13:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,3.0,-1.0,6.4,-1.0,27.7,-1.0,0.42,-1.0,5.6,-1.0,-9999.0,1.0,44.0852,1.0,42.905,1.0,643.775,1.0,0.0,1.0,934.753,1.0,28.4776,1.0,3.30807,1.0
2016-01-14 14:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,1.9,-1.0,4.6,-1.0,29.6,-1.0,0.39,-1.0,3.9,-1.0,-9999.0,1.0,53.1489,1.0,46.0849,1.0,643.095,1.0,0.0,1.0,898.723,1.0,28.5998,1.0,4.03027,1.0
2016-01-14 15:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,1.7,-1.0,4.0,-1.0,31.3,-1.0,0.4,-1.0,2.9,-1.0,-9999.0,1.0,44.1578,1.0,48.6322,1.0,642.545,1.0,0.0,1.0,717.37,1.0,27.9885,1.0,4.84185,1.0
2016-01-14 16:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,2.2,-1.0,4.3,-1.0,30.9,-1.0,0.41,-1.0,2.9,-1.0,-9999.0,1.0,52.1545,1.0,49.7775,1.0,642.342,1.0,0.0,1.0,465.38,1.0,27.6031,1.0,4.33839,1.0
2016-01-14 17:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,3.0,-1.0,5.1,-1.0,28.9,-1.0,0.41,-1.0,2.6,-1.0,-9999.0,1.0,53.5303,1.0,52.8518,1.0,642.55,1.0,0.0,1.0,248.704,1.0,26.6268,1.0,4.41388,1.0
2016-01-14 18:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,2.7,-1.0,4.1,-1.0,28.2,-1.0,0.43,-1.0,2.9,-1.0,-9999.0,1.0,64.1323,1.0,57.1224,1.0,642.969,1.0,0.0,1.0,50.1414,1.0,25.1603,1.0,4.15905,1.0
2016-01-14 19:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,6.3,-1.0,8.1,-1.0,22.9,-1.0,0.49,-1.0,5.0,-1.0,-9999.0,1.0,60.4481,1.0,63.3629,1.0,643.487,1.0,0.0,1.0,0.0,1.0,23.9486,1.0,3.21932,1.0
2016-01-14 20:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,9.2,-1.0,10.9,-1.0,17.8,-1.0,0.51,-1.0,4.1,-1.0,-9999.0,1.0,30.2783,1.0,69.7984,1.0,644.03,1.0,0.0,1.0,0.0,1.0,23.0515,1.0,2.2481,1.0
2016-01-14 21:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,7.7,-1.0,9.1,-1.0,17.1,-1.0,0.51,-1.0,3.3,-1.0,-9999.0,1.0,23.0437,1.0,75.0122,1.0,644.495,1.0,0.0,1.0,0.0,1.0,22.2154,1.0,2.75561,1.0
2016-01-14 22:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,6.5,-1.0,7.8,-1.0,15.6,-1.0,0.49,-1.0,2.9,-1.0,-9999.0,1.0,25.5935,1.0,79.139,1.0,644.914,1.0,0.0,1.0,0.0,1.0,21.4656,1.0,1.9286,1.0
2016-01-14 23:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.8,-1.0,4.3,-1.0,5.2,-1.0,16.4,-1.0,0.45,-1.0,2.7,-1.0,-9999.0,1.0,38.0857,1.0,80.7186,1.0,645.08,1.0,0.0,1.0,0.0,1.0,21.1141,1.0,1.95189,1.0
2016-01-15 00:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.7,-1.0,4.4,-1.0,5.1,-1.0,15.0,-1.0,0.42,-1.0,2.5,-1.0,-9999.0,1.0,53.8709,1.0,81.2866,1.0,645.006,1.0,0.0,1.0,0.0,1.0,20.9433,1.0,1.84319,1.0
2016-01-15 01:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,7.7,-1.0,8.6,-1.0,10.2,-1.0,0.44,-1.0,2.5,-1.0,-9999.0,1.0,70.3901,1.0,84.1559,1.0,644.629,1.0,0.0,1.0,0.0,1.0,20.259,1.0,1.50191,1.0
2016-01-15 02:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,10.3,-1.0,12.4,-1.0,5.9,-1.0,0.48,-1.0,3.5,-1.0,-9999.0,1.0,105.327,1.0,85.3759,1.0,644.194,1.0,0.0,1.0,0.0,1.0,19.7271,1.0,1.47389,1.0
2016-01-15 03:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,10.6,-1.0,12.1,-1.0,3.8,-1.0,0.47,-1.0,3.2,-1.0,-9999.0,1.0,36.9435,1.0,86.8143,1.0,643.781,1.0,0.0,1.0,0.0,1.0,19.2077,1.0,0.895737,1.0
2016-01-15 04:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.4,-1.0,10.8,-1.0,14.2,-1.0,2.3,-1.0,0.51,-1.0,3.0,-1.0,-9999.0,1.0,60.8885,1.0,88.4644,1.0,643.509,1.0,0.0,1.0,0.0,1.0,18.6826,1.0,0.337222,1.0
2016-01-15 05:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.1,-1.0,10.4,-1.0,23.5,-1.0,1.2,-1.0,0.5,-1.0,3.0,-1.0,-9999.0,1.0,263.123,1.0,89.895,1.0,643.529,1.0,0.0,1.0,0.0,1.0,17.9813,1.0,0.147476,1.0
2016-01-15 06:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.1,-1.0,10.0,-1.0,25.1,-1.0,2.0,-1.0,0.62,-1.0,3.0,-1.0,-9999.0,1.0,200.647,1.0,89.5826,1.0,643.774,1.0,0.0,1.0,0.0,1.0,17.3463,1.0,0.114928,1.0
2016-01-15 07:00:00,3,46.0,-1.0,-9999.0,1.0,-9999.0,1.0,74.2,-1.0,13.8,-1.0,88.0,-1.0,1.2,-1.0,0.97,-1.0,3.8,-1.0,-9999.0,1.0,337.391,1.0,90.5018,1.0,644.28,1.0,0.0,1.0,4.92576,1.0,16.9667,1.0,0.227931,1.0
2016-01-15 08:00:00,3,53.0,-1.0,-9999.0,1.0,-9999.0,1.0,65.3,-1.0,17.8,-1.0,83.2,-1.0,2.3,-1.0,1.05,-1.0,6.4,-1.0,-9999.0,1.0,318.976,1.0,84.8213,1.0,644.786,1.0,0.0,1.0,180.742,1.0,18.7638,1.0,0.12114,1.0
2016-01-15 09:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,16.4,-1.0,12.4,-1.0,28.8,-1.0,11.3,-1.0,0.73,-1.0,13.5,-1.0,-9999.0,1.0,357.241,1.0,66.527,1.0,644.878,1.0,0.0,1.0,431.636,1.0,21.9657,1.0,0.385173,1.0
2016-01-15 10:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.1,-1.0,9.3,-1.0,17.4,-1.0,24.2,-1.0,0.7,-1.0,12.9,-1.0,-9999.0,1.0,61.7227,1.0,54.2593,1.0,644.647,1.0,0.0,1.0,659.935,1.0,24.5946,1.0,1.01279,1.0
2016-01-15 11:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,2.6,-1.0,4.8,-1.0,34.9,-1.0,0.47,-1.0,4.6,-1.0,-9999.0,1.0,24.6057,1.0,45.308,1.0,643.969,1.0,0.0,1.0,845.872,1.0,26.4709,1.0,2.14506,1.0
2016-01-15 12:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,2.5,-1.0,4.7,-1.0,38.2,-1.0,0.47,-1.0,3.1,-1.0,-9999.0,1.0,37.7141,1.0,37.1165,1.0,643.059,1.0,0.0,1.0,956.749,1.0,28.7662,1.0,2.39684,1.0
2016-01-15 13:00:00,3,11.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,3.3,-1.0,6.8,-1.0,38.3,-1.0,0.45,-1.0,3.7,-1.0,-9999.0,1.0,52.8143,1.0,28.9468,1.0,642.189,1.0,0.0,1.0,1004.65,1.0,30.7755,1.0,2.82695,1.0
2016-01-15 14:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,2.7,-1.0,5.1,-1.0,37.0,-1.0,0.45,-1.0,3.3,-1.0,-9999.0,1.0,48.4757,1.0,29.9876,1.0,641.455,1.0,0.0,1.0,900.422,1.0,31.2999,1.0,3.75024,1.0
2016-01-15 15:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.3,-1.0,4.2,-1.0,7.5,-1.0,32.3,-1.0,0.53,-1.0,5.7,-1.0,-9999.0,1.0,60.5253,1.0,36.883,1.0,640.927,1.0,0.0,1.0,643.279,1.0,30.908,1.0,3.87395,1.0
2016-01-15 16:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.6,-1.0,7.0,-1.0,11.6,-1.0,30.0,-1.0,0.56,-1.0,8.3,-1.0,-9999.0,1.0,73.3575,1.0,37.4501,1.0,640.615,1.0,0.0,1.0,466.754,1.0,30.5639,1.0,3.66663,1.0
2016-01-15 17:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,6.6,-1.0,9.4,-1.0,34.4,-1.0,0.58,-1.0,6.2,-1.0,-9999.0,1.0,62.8124,1.0,36.3349,1.0,640.612,1.0,0.0,1.0,276.938,1.0,30.0029,1.0,3.25654,1.0
2016-01-15 18:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,6.4,-1.0,8.4,-1.0,34.8,-1.0,0.57,-1.0,3.8,-1.0,-9999.0,1.0,54.7856,1.0,41.7895,1.0,641.056,1.0,0.0,1.0,60.9645,1.0,27.9099,1.0,3.25243,1.0
2016-01-15 19:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.1,-1.0,11.5,-1.0,18.6,-1.0,23.0,-1.0,0.78,-1.0,4.7,-1.0,-9999.0,1.0,91.7248,1.0,50.7566,1.0,641.674,1.0,0.0,1.0,0.0,1.0,26.1167,1.0,2.96504,1.0
2016-01-15 20:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,14.2,-1.0,16.5,-1.0,15.1,-1.0,0.71,-1.0,4.1,-1.0,-9999.0,1.0,36.7707,1.0,59.7659,1.0,642.479,1.0,0.0,1.0,0.0,1.0,24.285,1.0,1.76867,1.0
2016-01-15 21:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,10.4,-1.0,12.5,-1.0,15.7,-1.0,0.5,-1.0,3.4,-1.0,-9999.0,1.0,35.08,1.0,68.8701,1.0,643.136,1.0,0.0,1.0,0.0,1.0,23.1093,1.0,1.73937,1.0
2016-01-15 22:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.9,-1.0,10.5,-1.0,12.4,-1.0,14.5,-1.0,0.55,-1.0,3.4,-1.0,-9999.0,1.0,72.0354,1.0,74.9048,1.0,643.493,1.0,0.0,1.0,0.0,1.0,22.2989,1.0,1.76796,1.0
2016-01-15 23:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.0,-1.0,14.5,-1.0,17.5,-1.0,8.6,-1.0,0.6,-1.0,3.6,-1.0,-9999.0,1.0,77.3977,1.0,78.5922,1.0,643.584,1.0,0.0,1.0,0.0,1.0,21.5516,1.0,1.5252,1.0
2016-01-16 00:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.7,-1.0,14.8,-1.0,18.5,-1.0,5.5,-1.0,0.55,-1.0,5.2,-1.0,-9999.0,1.0,73.7116,1.0,79.6321,1.0,643.555,1.0,0.0,1.0,0.0,1.0,20.8167,1.0,1.22706,1.0
2016-01-16 01:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.4,-1.0,16.2,-1.0,20.6,-1.0,1.8,-1.0,0.63,-1.0,4.7,-1.0,-9999.0,1.0,311.251,1.0,83.3216,1.0,643.388,1.0,0.0,1.0,0.0,1.0,19.7752,1.0,0.282709,1.0
2016-01-16 02:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.7,-1.0,13.7,-1.0,17.4,-1.0,1.6,-1.0,0.68,-1.0,3.7,-1.0,-9999.0,1.0,293.645,1.0,85.6684,1.0,643.133,1.0,0.0,1.0,0.0,1.0,19.0197,1.0,0.195447,1.0
2016-01-16 03:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.8,-1.0,13.1,-1.0,17.9,-1.0,1.3,-1.0,0.74,-1.0,3.8,-1.0,-9999.0,1.0,227.919,1.0,85.4137,1.0,642.9,1.0,0.0,1.0,0.0,1.0,18.7073,1.0,0.483488,1.0
2016-01-16 04:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,10.6,-1.0,13.3,-1.0,3.0,-1.0,0.6,-1.0,3.6,-1.0,-9999.0,1.0,247.227,1.0,84.9936,1.0,642.87,1.0,0.0,1.0,0.0,1.0,18.2053,1.0,0.332047,1.0
2016-01-16 05:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,8.8,-1.0,10.9,-1.0,4.2,-1.0,0.55,-1.0,3.6,-1.0,-9999.0,1.0,242.598,1.0,85.5431,1.0,643.152,1.0,0.0,1.0,0.0,1.0,17.6055,1.0,0.179537,1.0
2016-01-16 06:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.8,-1.0,7.1,-1.0,10.9,-1.0,7.2,-1.0,0.52,-1.0,3.1,-1.0,-9999.0,1.0,239.792,1.0,83.5427,1.0,643.518,1.0,0.0,1.0,0.0,1.0,17.1346,1.0,0.364448,1.0
2016-01-16 07:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.2,-1.0,11.1,-1.0,24.3,-1.0,5.5,-1.0,0.59,-1.0,3.3,-1.0,-9999.0,1.0,224.01,1.0,83.2486,1.0,644.288,1.0,0.0,1.0,12.6344,1.0,17.1522,1.0,0.467722,1.0
