,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-02-11 00:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,7.1,-1.0,8.6,-1.0,14.7,-1.0,0.19,-1.0,3.3,-1.0,-9999.0,1.0,45.6984,1.0,81.5573,1.0,644.504,1.0,0.0,1.0,0.0,1.0,21.6591,1.0,1.83953,1.0
2016-02-11 01:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.3,-1.0,12.4,-1.0,15.6,-1.0,8.4,-1.0,0.23,-1.0,3.9,-1.0,-9999.0,1.0,95.5526,1.0,82.3702,1.0,644.261,1.0,0.0,1.0,0.0,1.0,21.3751,1.0,1.25489,1.0
2016-02-11 02:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,13.1,-1.0,15.1,-1.0,7.3,-1.0,0.23,-1.0,4.5,-1.0,-9999.0,1.0,72.1639,1.0,82.7843,1.0,644.015,1.0,0.0,1.0,0.0,1.0,21.264,1.0,0.543678,1.0
2016-02-11 03:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,16.1,-1.0,21.0,-1.0,4.8,-1.0,0.22,-1.0,4.3,-1.0,-9999.0,1.0,84.7432,1.0,85.783,1.0,643.712,1.0,1.0,1.0,0.0,1.0,20.9036,1.0,1.07731,1.0
2016-02-11 04:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.5,-1.0,17.2,-1.0,25.7,-1.0,3.0,-1.0,0.27,-1.0,4.5,-1.0,-9999.0,1.0,279.995,1.0,88.6696,1.0,643.374,1.0,1.5,1.0,0.0,1.0,20.4979,1.0,0.0165516,1.0
2016-02-11 05:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.2,-1.0,14.8,-1.0,21.1,-1.0,3.1,-1.0,0.31,-1.0,4.1,-1.0,-9999.0,1.0,59.4133,1.0,89.607,1.0,643.542,1.0,0.5,1.0,0.0,1.0,20.2965,1.0,0.57948,1.0
2016-02-11 06:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.4,-1.0,14.4,-1.0,22.8,-1.0,2.8,-1.0,0.34,-1.0,3.9,-1.0,-9999.0,1.0,82.7897,1.0,89.0397,1.0,643.867,1.0,0.5,1.0,0.0,3.0,19.9134,1.0,1.24522,1.0
2016-02-11 07:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,22.8,-1.0,16.7,-1.0,39.5,-1.0,2.2,-1.0,0.42,-1.0,4.8,-1.0,-9999.0,1.0,83.3362,1.0,89.3232,1.0,644.435,1.0,0.0,1.0,0.0,3.0,19.7936,1.0,1.43479,1.0
2016-02-11 08:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.0,-1.0,16.4,-1.0,31.5,-1.0,3.8,-1.0,0.32,-1.0,4.9,-1.0,-9999.0,1.0,54.2612,1.0,88.293,1.0,645.181,1.0,0.0,1.0,22.3254,1.0,19.9075,1.0,1.57149,1.0
2016-02-11 09:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,27.7,-1.0,17.1,-1.0,44.7,-1.0,4.1,-1.0,0.48,-1.0,7.1,-1.0,-9999.0,1.0,92.003,1.0,85.8759,1.0,645.614,1.0,0.0,1.0,106.679,1.0,20.4835,1.0,0.892419,1.0
2016-02-11 10:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,21.8,-1.0,17.3,-1.0,39.1,-1.0,7.0,-1.0,0.36,-1.0,11.3,-1.0,-9999.0,1.0,64.8432,1.0,80.0403,1.0,645.55,1.0,0.0,1.0,172.091,1.0,21.4271,1.0,1.20847,1.0
2016-02-11 11:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.7,-1.0,16.7,-1.0,30.5,-1.0,-9996.0,4.1996,0.51,-1.0,8.7,-1.0,-9999.0,1.0,85.848,1.0,74.073,1.0,645.163,1.0,0.0,1.0,280.094,1.0,22.574,1.0,0.791459,1.0
2016-02-11 12:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,-9996.0,4.1996,-9996.0,4.1996,-9996.0,4.1996,-9996.0,4.1996,0.34,-1.0,12.3,-1.0,-9999.0,1.0,28.5649,1.0,69.9432,1.0,644.093,1.0,0.0,1.0,343.368,1.0,23.134,1.0,1.68499,1.0
2016-02-11 13:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,-9996.0,4.1996,-9996.0,4.1996,-9996.0,4.1996,17.5,-1.0,0.37,-1.0,15.8,-1.0,-9999.0,1.0,23.8276,1.0,61.5406,1.0,643.383,1.0,0.0,1.0,465.584,1.0,24.8198,1.0,0.799313,1.0
2016-02-11 14:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,-9996.0,4.1996,-9996.0,4.1996,-9996.0,4.1996,27.5,-1.0,0.35,-1.0,11.9,-1.0,-9999.0,1.0,27.3011,1.0,51.275,1.0,642.511,1.0,0.0,1.0,671.473,1.0,27.0833,1.0,1.55147,1.0
2016-02-11 15:00:00,3,3.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.8,-1.0,13.1,-1.0,21.9,-1.0,21.4,-1.0,0.24,-1.0,14.2,-1.0,-9999.0,1.0,42.2357,1.0,47.7145,1.0,641.911,1.0,0.0,1.0,390.026,1.0,27.3172,1.0,2.54928,1.0
2016-02-11 16:00:00,3,2.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.8,-1.0,15.0,-1.0,22.8,-1.0,20.4,-1.0,0.23,-1.0,13.9,-1.0,-9999.0,1.0,46.9882,1.0,47.7968,1.0,641.67,1.0,0.0,1.0,261.678,1.0,27.2844,1.0,2.55219,1.0
2016-02-11 17:00:00,3,3.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.2,-1.0,11.1,-1.0,15.3,-1.0,24.1,-1.0,0.33,-1.0,6.1,-1.0,-9999.0,1.0,86.9995,1.0,48.1098,1.0,641.715,1.0,0.0,1.0,131.805,1.0,27.024,1.0,2.33837,1.0
2016-02-11 18:00:00,3,7.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.8,-1.0,14.7,-1.0,18.4,-1.0,18.7,-1.0,0.42,-1.0,4.2,-1.0,-9999.0,1.0,83.7903,1.0,52.9597,1.0,642.156,1.0,0.0,1.0,26.682,1.0,25.9078,1.0,1.66642,1.0
2016-02-11 19:00:00,3,11.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,18.4,-1.0,25.7,-1.0,15.6,-1.0,0.57,-1.0,4.1,-1.0,-9999.0,1.0,151.658,1.0,30.9801,1.0,642.602,1.0,0.0,1.0,0.0,1.0,24.2521,1.0,1.24633,1.0
2016-02-11 20:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.7,-1.0,22.7,-1.0,33.4,-1.0,10.5,-1.0,0.58,-1.0,4.8,-1.0,-9999.0,1.0,111.73,1.0,60.0297,1.0,643.055,1.0,0.0,1.0,0.0,1.0,23.3463,1.0,1.13001,1.0
2016-02-11 21:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,20.2,-1.0,25.1,-1.0,11.2,-1.0,0.31,-1.0,5.0,-1.0,-9999.0,1.0,57.4759,1.0,69.4516,1.0,643.924,1.0,0.0,1.0,0.0,1.0,22.3386,1.0,1.29554,1.0
2016-02-11 22:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.9,-1.0,27.1,-1.0,41.0,-1.0,4.8,-1.0,0.47,-1.0,10.8,-1.0,-9999.0,1.0,109.084,1.0,73.9152,1.0,644.382,1.0,0.0,1.0,0.0,1.0,21.7833,1.0,1.02913,1.0
2016-02-11 23:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.0,-1.0,26.6,-1.0,39.6,-1.0,1.7,-1.0,0.51,-1.0,9.8,-1.0,-9999.0,1.0,114.424,1.0,77.6441,1.0,644.623,1.0,0.0,1.0,0.0,1.0,21.0009,1.0,0.290455,1.0
2016-02-12 00:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.8,-1.0,23.9,-1.0,29.6,-1.0,1.5,-1.0,0.34,-1.0,7.1,-1.0,-9999.0,1.0,262.064,1.0,81.0946,1.0,644.582,1.0,0.0,1.0,0.0,1.0,20.1159,1.0,0.253498,1.0
2016-02-12 01:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.4,-1.0,20.5,-1.0,25.9,-1.0,1.5,-1.0,0.28,-1.0,5.3,-1.0,-9999.0,1.0,203.397,1.0,84.0677,1.0,644.267,1.0,0.0,1.0,0.0,1.0,19.445,1.0,0.379981,1.0
2016-02-12 02:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.6,-1.0,18.4,-1.0,34.0,-1.0,1.0,-1.0,0.33,-1.0,5.4,-1.0,-9999.0,1.0,259.391,1.0,85.649,1.0,643.903,1.0,0.0,1.0,0.0,1.0,18.8877,1.0,0.292356,1.0
2016-02-12 03:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.2,-1.0,17.9,-1.0,28.1,-1.0,1.0,-1.0,0.29,-1.0,5.3,-1.0,-9999.0,1.0,234.932,1.0,86.3873,1.0,643.495,1.0,0.0,1.0,0.0,1.0,18.5285,1.0,0.476943,1.0
2016-02-12 04:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.8,-1.0,15.6,-1.0,25.4,-1.0,1.5,-1.0,0.28,-1.0,5.5,-1.0,-9999.0,1.0,214.332,1.0,84.9513,1.0,643.624,1.0,0.0,1.0,0.0,1.0,18.5901,1.0,0.482256,1.0
2016-02-12 05:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,24.4,-1.0,15.6,-1.0,40.0,-1.0,1.3,-1.0,0.43,-1.0,6.2,-1.0,-9999.0,1.0,117.525,1.0,86.5326,1.0,643.791,1.0,0.0,1.0,0.0,1.0,18.3792,1.0,0.417435,1.0
2016-02-12 06:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,31.1,-1.0,16.4,-1.0,47.6,-1.0,1.2,-1.0,0.8,-1.0,8.6,-1.0,-9999.0,1.0,214.654,1.0,86.3247,1.0,643.971,1.0,0.0,1.0,0.0,1.0,18.3568,1.0,0.517152,1.0
2016-02-12 07:00:00,3,49.0,-1.0,-9999.0,1.0,-9999.0,1.0,56.8,-1.0,21.3,-1.0,78.1,-1.0,1.5,-1.0,1.02,-1.0,13.2,-1.0,-9999.0,1.0,16.5233,1.0,84.4175,1.0,644.317,1.0,0.0,1.0,7.64261,1.0,18.8135,1.0,0.140618,1.0
2016-02-12 08:00:00,3,63.0,-1.0,-9999.0,1.0,-9999.0,1.0,78.8,-1.0,25.3,-1.0,104.1,-1.0,1.8,-1.0,1.15,-1.0,17.6,-1.0,-9999.0,1.0,294.964,1.0,83.6162,1.0,644.804,1.0,0.0,1.0,58.3788,1.0,19.4484,1.0,0.191471,1.0
2016-02-12 09:00:00,3,68.0,-1.0,-9999.0,1.0,-9999.0,1.0,73.4,-1.0,35.5,-1.0,108.9,-1.0,2.8,-1.0,-9964.0,4.1964,34.8,-1.0,-9999.0,1.0,327.148,1.0,76.2123,1.0,645.255,1.0,0.0,1.0,165.915,1.0,21.175,1.0,0.220814,1.0
2016-02-12 10:00:00,3,45.0,-1.0,-9999.0,1.0,-9999.0,1.0,41.8,-1.0,29.7,-1.0,71.5,-1.0,6.1,-1.0,0.65,-1.0,48.5,-1.0,-9999.0,1.0,50.1814,1.0,68.4883,1.0,645.205,1.0,0.0,1.0,206.355,1.0,22.5839,1.0,0.937002,1.0
2016-02-12 11:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.5,-1.0,17.5,-1.0,28.0,-1.0,16.3,-1.0,0.35,-1.0,20.2,-1.0,-9999.0,1.0,80.3128,1.0,60.7851,1.0,644.956,1.0,0.0,1.0,318.485,1.0,24.0176,1.0,1.35004,1.0
2016-02-12 12:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,10.8,-1.0,13.9,-1.0,27.3,-1.0,0.29,-1.0,8.5,-1.0,-9999.0,1.0,70.0726,1.0,53.816,1.0,644.382,1.0,0.0,1.0,354.523,1.0,25.1396,1.0,1.22859,1.0
2016-02-12 13:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.7,-1.0,10.8,-1.0,15.6,-1.0,29.3,-1.0,0.26,-1.0,6.8,-1.0,-9999.0,1.0,38.552,1.0,49.6111,1.0,643.623,1.0,0.0,1.0,586.372,1.0,26.2666,1.0,2.57841,1.0
2016-02-12 14:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.2,-1.0,8.3,-1.0,13.5,-1.0,31.3,-1.0,0.23,-1.0,8.4,-1.0,-9999.0,1.0,36.2467,1.0,44.5288,1.0,642.608,1.0,0.0,1.0,990.661,1.0,27.9112,1.0,2.88169,1.0
2016-02-12 15:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.7,-1.0,8.2,-1.0,12.8,-1.0,31.9,-1.0,0.23,-1.0,7.6,-1.0,-9999.0,1.0,29.7994,1.0,43.804,1.0,641.737,1.0,0.0,1.0,813.579,1.0,28.6879,1.0,3.62158,1.0
2016-02-12 16:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.6,-1.0,10.4,-1.0,15.9,-1.0,29.5,-1.0,0.26,-1.0,10.2,-1.0,-9999.0,1.0,37.038,1.0,43.7945,1.0,641.086,1.0,0.0,1.0,588.602,1.0,28.9234,1.0,4.0786,1.0
2016-02-12 17:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,7.3,-1.0,10.0,-1.0,30.9,-1.0,0.22,-1.0,4.2,-1.0,-9999.0,1.0,47.3743,1.0,46.3213,1.0,640.935,1.0,0.0,1.0,315.636,1.0,28.2379,1.0,4.51122,1.0
2016-02-12 18:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.4,-1.0,17.5,-1.0,24.0,-1.0,20.4,-1.0,0.36,-1.0,18.6,-1.0,-9999.0,1.0,81.9532,1.0,49.3115,1.0,641.188,1.0,0.0,1.0,52.4829,1.0,27.1359,1.0,3.07029,1.0
2016-02-12 19:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,15.3,-1.0,18.8,-1.0,22.5,-1.0,0.38,-1.0,8.8,-1.0,-9999.0,1.0,84.6088,1.0,54.0716,1.0,641.843,1.0,0.0,1.0,0.0030712,1.0,25.5781,1.0,2.21728,1.0
2016-02-12 20:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,20.2,-1.0,23.3,-1.0,16.8,-1.0,0.34,-1.0,12.2,-1.0,-9999.0,1.0,41.6857,1.0,61.6027,1.0,642.459,1.0,0.0,1.0,0.0,1.0,24.1649,1.0,1.75529,1.0
2016-02-12 21:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,13.7,-1.0,15.5,-1.0,20.1,-1.0,0.29,-1.0,4.9,-1.0,-9999.0,1.0,17.2175,1.0,67.1466,1.0,643.112,1.0,0.0,1.0,0.0,1.0,23.3327,1.0,2.10849,1.0
2016-02-12 22:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,9.8,-1.0,11.2,-1.0,21.5,-1.0,0.26,-1.0,4.1,-1.0,-9999.0,1.0,27.1742,1.0,71.1574,1.0,643.521,1.0,0.0,1.0,0.0,1.0,22.6353,1.0,2.31724,1.0
2016-02-12 23:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.0,-1.0,8.7,-1.0,9.6,-1.0,20.9,-1.0,0.24,-1.0,3.8,-1.0,-9999.0,1.0,37.0382,1.0,75.7563,1.0,643.687,1.0,0.0,1.0,0.0,1.0,21.8981,1.0,2.26438,1.0
2016-02-13 00:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,8.4,-1.0,9.3,-1.0,17.8,-1.0,0.22,-1.0,3.7,-1.0,-9999.0,1.0,59.7286,1.0,78.9929,1.0,643.644,1.0,0.0,1.0,0.0,1.0,21.5013,1.0,1.75902,1.0
2016-02-13 01:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.8,-1.0,13.4,-1.0,14.3,-1.0,12.6,-1.0,0.23,-1.0,3.4,-1.0,-9999.0,1.0,65.3015,1.0,81.8014,1.0,643.226,1.0,0.0,1.0,0.0,1.0,21.0538,1.0,1.63201,1.0
2016-02-13 02:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,22.1,-1.0,20.7,-1.0,42.8,-1.0,6.6,-1.0,0.26,-1.0,8.4,-1.0,-9999.0,1.0,79.2658,1.0,82.9025,1.0,642.793,1.0,0.0,1.0,0.0,1.0,20.7864,1.0,1.45057,1.0
2016-02-13 03:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,21.5,-1.0,25.7,-1.0,47.2,-1.0,2.0,-1.0,0.3,-1.0,17.3,-1.0,-9999.0,1.0,113.317,1.0,82.8438,1.0,642.584,1.0,0.0,1.0,0.0,1.0,20.6474,1.0,1.17093,1.0
2016-02-13 04:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.6,-1.0,20.7,-1.0,26.3,-1.0,2.8,-1.0,0.28,-1.0,10.6,-1.0,-9999.0,1.0,99.2047,1.0,84.3238,1.0,642.48,1.0,0.0,1.0,0.0,1.0,20.2584,1.0,0.762639,1.0
2016-02-13 05:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,19.3,-1.0,24.2,-1.0,2.9,-1.0,0.3,-1.0,7.7,-1.0,-9999.0,1.0,33.7109,1.0,84.8374,1.0,642.591,1.0,0.0,1.0,0.0,1.0,20.1767,1.0,0.402481,1.0
2016-02-13 06:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,11.0,-1.0,20.8,-1.0,31.8,-1.0,1.7,-1.0,0.4,-1.0,6.1,-1.0,-9999.0,1.0,53.3441,1.0,85.9286,1.0,642.937,1.0,0.0,1.0,0.0,1.0,20.0622,1.0,0.807524,1.0
2016-02-13 07:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,25.4,-1.0,20.9,-1.0,46.3,-1.0,1.8,-1.0,0.55,-1.0,6.9,-1.0,-9999.0,1.0,83.3635,1.0,85.8785,1.0,643.23,1.0,0.0,1.0,7.60355,1.0,20.0827,1.0,0.714291,1.0
2016-02-13 08:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,28.8,-1.0,19.8,-1.0,48.6,-1.0,3.9,-1.0,0.49,-1.0,10.4,-1.0,-9999.0,1.0,47.5641,1.0,82.3936,1.0,643.689,1.0,0.0,1.0,157.872,1.0,20.8934,1.0,1.26797,1.0
2016-02-13 09:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.4,-1.0,17.5,-1.0,32.9,-1.0,8.1,-1.0,0.31,-1.0,16.4,-1.0,-9999.0,1.0,34.9301,1.0,75.076,1.0,644.168,1.0,0.0,1.0,200.827,1.0,22.158,1.0,1.07117,1.0
2016-02-13 10:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.0,-1.0,14.1,-1.0,21.0,-1.0,18.1,-1.0,0.3,-1.0,15.1,-1.0,-9999.0,1.0,41.8999,1.0,65.2286,1.0,644.148,1.0,0.0,1.0,259.894,1.0,23.6534,1.0,1.56244,1.0
2016-02-13 11:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.1,-1.0,7.6,-1.0,10.7,-1.0,34.2,-1.0,0.27,-1.0,5.6,-1.0,-9999.0,1.0,30.2261,1.0,56.7875,1.0,643.773,1.0,0.0,1.0,626.68,1.0,25.1629,1.0,2.87629,1.0
2016-02-13 12:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.3,-1.0,8.0,-1.0,11.2,-1.0,34.3,-1.0,0.28,-1.0,6.4,-1.0,-9999.0,1.0,30.1459,1.0,53.1994,1.0,643.121,1.0,0.0,1.0,667.528,1.0,26.6063,1.0,2.6263,1.0
2016-02-13 13:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,6.4,-1.0,9.0,-1.0,35.1,-1.0,0.28,-1.0,4.4,-1.0,-9999.0,1.0,37.5201,1.0,50.5603,1.0,642.302,1.0,0.0,1.0,845.7,1.0,27.6092,1.0,3.63208,1.0
2016-02-13 14:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.8,-1.0,6.8,-1.0,10.5,-1.0,33.0,-1.0,0.27,-1.0,7.1,-1.0,-9999.0,1.0,40.0501,1.0,48.3191,1.0,641.435,1.0,0.0,1.0,988.133,1.0,28.8444,1.0,4.1215,1.0
2016-02-13 15:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,5.4,-1.0,7.6,-1.0,33.6,-1.0,0.27,-1.0,3.6,-1.0,-9999.0,1.0,36.8991,1.0,50.6523,1.0,640.634,1.0,0.0,1.0,674.447,1.0,28.3153,1.0,5.42531,1.0
2016-02-13 16:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,5.8,-1.0,7.8,-1.0,31.9,-1.0,0.26,-1.0,3.3,-1.0,-9999.0,1.0,44.4292,1.0,51.3977,1.0,640.413,1.0,0.0,1.0,258.431,1.0,27.6556,1.0,5.12464,1.0
2016-02-13 17:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.4,-1.0,10.7,-1.0,14.1,-1.0,24.2,-1.0,0.27,-1.0,10.3,-1.0,-9999.0,1.0,55.9263,1.0,54.9966,1.0,640.769,1.0,0.0,1.0,36.2187,1.0,26.4702,1.0,3.85488,1.0
2016-02-13 18:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.7,-1.0,19.5,-1.0,26.2,-1.0,16.7,-1.0,0.33,-1.0,24.6,-1.0,-9999.0,1.0,56.0992,1.0,58.1287,1.0,641.243,1.0,0.0,1.0,15.247,1.0,25.8018,1.0,2.34764,1.0
2016-02-13 19:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.9,-1.0,12.0,-1.0,13.9,-1.0,20.9,-1.0,0.32,-1.0,7.7,-1.0,-9999.0,1.0,20.2085,1.0,65.0802,1.0,641.682,1.0,0.0,1.0,0.0,1.0,24.503,1.0,2.40506,1.0
2016-02-13 20:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,9.2,-1.0,10.3,-1.0,22.6,-1.0,0.29,-1.0,4.2,-1.0,-9999.0,1.0,18.9689,1.0,72.0693,1.0,642.324,1.0,0.0,1.0,0.0,1.0,23.4377,1.0,3.06919,1.0
2016-02-13 21:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,7.4,-1.0,8.4,-1.0,21.7,-1.0,0.27,-1.0,3.5,-1.0,-9999.0,1.0,35.3459,1.0,77.0241,1.0,642.799,1.0,0.0,1.0,0.0,1.0,22.5732,1.0,3.26762,1.0
2016-02-13 22:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,8.2,-1.0,9.5,-1.0,18.0,-1.0,0.28,-1.0,3.0,-1.0,-9999.0,1.0,27.5629,1.0,78.8541,1.0,643.108,1.0,0.0,1.0,0.0,1.0,21.8945,1.0,2.687,1.0
2016-02-13 23:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.8,-1.0,7.3,-1.0,8.1,-1.0,16.8,-1.0,0.26,-1.0,3.1,-1.0,-9999.0,1.0,37.7765,1.0,79.9681,1.0,643.406,1.0,0.0,1.0,0.0,1.0,21.5877,1.0,2.43075,1.0
2016-02-14 00:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.3,-1.0,6.5,-1.0,6.7,-1.0,17.4,-1.0,0.23,-1.0,3.1,-1.0,-9999.0,1.0,39.1601,1.0,80.4865,1.0,643.328,1.0,0.0,1.0,0.0,1.0,21.3846,1.0,2.65511,1.0
2016-02-14 01:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.5,-1.0,4.1,-1.0,4.6,-1.0,20.8,-1.0,0.22,-1.0,2.9,-1.0,-9999.0,1.0,31.9715,1.0,80.882,1.0,642.964,1.0,0.0,1.0,0.0,1.0,21.0954,1.0,2.45142,1.0
2016-02-14 02:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.4,-1.0,4.7,-1.0,5.1,-1.0,19.6,-1.0,0.21,-1.0,2.7,-1.0,-9999.0,1.0,40.0225,1.0,82.3073,1.0,642.42,1.0,0.0,1.0,0.0,1.0,20.7773,1.0,1.91303,1.0
2016-02-14 03:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,10.5,-1.0,15.4,-1.0,13.6,-1.0,0.23,-1.0,3.5,-1.0,-9999.0,1.0,59.5196,1.0,86.3976,1.0,641.74,1.0,0.0,1.0,0.0,1.0,20.1343,1.0,1.46423,1.0
2016-02-14 04:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.5,-1.0,9.4,-1.0,10.0,-1.0,10.9,-1.0,0.25,-1.0,3.4,-1.0,-9999.0,1.0,53.5236,1.0,87.7663,1.0,641.442,1.0,0.0,1.0,0.0,1.0,19.9116,1.0,1.03855,1.0
2016-02-14 05:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,11.3,-1.0,12.5,-1.0,9.6,-1.0,0.25,-1.0,3.4,-1.0,-9999.0,1.0,45.3686,1.0,87.7748,1.0,641.555,1.0,0.0,1.0,0.0,1.0,19.8434,1.0,0.963402,1.0
2016-02-14 06:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.3,-1.0,18.3,-1.0,24.6,-1.0,5.4,-1.0,0.31,-1.0,5.7,-1.0,-9999.0,1.0,64.6637,1.0,86.7871,1.0,641.828,1.0,0.0,1.0,0.0,1.0,19.9715,1.0,0.987365,1.0
2016-02-14 07:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.7,-1.0,17.3,-1.0,20.9,-1.0,5.5,-1.0,0.32,-1.0,4.1,-1.0,-9999.0,1.0,49.1307,1.0,88.2418,1.0,642.19,1.0,0.0,1.0,2.81631,1.0,19.8574,1.0,1.34088,1.0
2016-02-14 08:00:00,3,48.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.8,-1.0,16.1,-1.0,21.9,-1.0,7.9,-1.0,0.32,-1.0,4.5,-1.0,-9999.0,1.0,60.6078,1.0,86.0881,1.0,642.701,1.0,0.0,1.0,41.8396,1.0,20.3455,1.0,1.56084,1.0
