station;VARIABLE;YEAR;MONTH;DAY;HOUR;Value
station83;Temperature;2019;3;6;23;18.3216666666667
station68;Temperature;2019;3;6;23;20.415
station197;Temperature;2019;3;6;23;20.4728335166667
station59;Temperature;2019;3;6;23;19.54
station313;Temperature;2019;3;6;23;-897.316333366667
station252;Temperature;2019;3;6;23;20.74616675
station206;Temperature;2019;3;6;23;19.52
station229;Temperature;2019;3;6;23;19.9696668166667
station322;Temperature;2019;3;6;23;21.1644999166667
station318;Temperature;2019;3;6;23;20.7398333833334
station105;Temperature;2019;3;6;23;19.4333333333333
station82;Temperature;2019;3;7;0;19.9933333333333
station254;Temperature;2019;3;7;0;-999
station319;Temperature;2019;3;7;0;20.9546667166667
station271;Temperature;2019;3;7;0;20.4026665833333
station349;Temperature;2019;3;7;0;18.60233335
station83;Temperature;2019;3;7;0;18.4083333333333
station68;Temperature;2019;3;7;0;20.2116666666667
station197;Temperature;2019;3;7;0;20.1180003833333
station59;Temperature;2019;3;7;0;19.01
station313;Temperature;2019;3;7;0;-812.616666716667
station252;Temperature;2019;3;7;0;20.1978334833333
station206;Temperature;2019;3;7;0;18.9233333333333
station229;Temperature;2019;3;7;0;19.1021664833333
station322;Temperature;2019;3;7;0;20.5248333333333
station318;Temperature;2019;3;7;0;20.20650005
station105;Temperature;2019;3;7;0;19.1733333333333
station82;Temperature;2019;3;7;1;19.9083333333333
station254;Temperature;2019;3;7;1;-999
station319;Temperature;2019;3;7;1;21.31000005
station271;Temperature;2019;3;7;1;20.3378327666667
station349;Temperature;2019;3;7;1;18.1841667833333
station83;Temperature;2019;3;7;1;18.3783333333333
station68;Temperature;2019;3;7;1;20.3
station197;Temperature;2019;3;7;1;19.8524999833333
station59;Temperature;2019;3;7;1;18.8183333333333
station313;Temperature;2019;3;7;1;-778.823333383334
station252;Temperature;2019;3;7;1;19.94466665
station206;Temperature;2019;3;7;1;18.315
station229;Temperature;2019;3;7;1;18.44749965
station322;Temperature;2019;3;7;1;19.7544998666667
station318;Temperature;2019;3;7;1;19.4584998333333
station105;Temperature;2019;3;7;1;18.7216666666667
station82;Temperature;2019;3;7;2;19.6283333333333
station254;Temperature;2019;3;7;2;-999
station319;Temperature;2019;3;7;2;20.7596668333333
station271;Temperature;2019;3;7;2;20.2751667
station349;Temperature;2019;3;7;2;18.26716665
station83;Temperature;2019;3;7;2;18.0983333333333
station68;Temperature;2019;3;7;2;20.2933333333333
station197;Temperature;2019;3;7;2;19.6023334333333
station59;Temperature;2019;3;7;2;18.7883333333333
station313;Temperature;2019;3;7;2;-880.481666633333
station252;Temperature;2019;3;7;2;20.0571666666667
station206;Temperature;2019;3;7;2;17.9183333333333
station229;Temperature;2019;3;7;2;18.2654997
station322;Temperature;2019;3;7;2;19.56966665
station318;Temperature;2019;3;7;2;19.2025001333333
station105;Temperature;2019;3;7;2;18.1683333333333
station82;Temperature;2019;3;7;3;19.2783333333333
station254;Temperature;2019;3;7;3;-999
station319;Temperature;2019;3;7;3;20.6216667333333
station271;Temperature;2019;3;7;3;20.0361666333333
station349;Temperature;2019;3;7;3;17.7471669833333
station83;Temperature;2019;3;7;3;17.55
station68;Temperature;2019;3;7;3;19.935
station197;Temperature;2019;3;7;3;19.4411667666667
station59;Temperature;2019;3;7;3;18.9366666666667
station313;Temperature;2019;3;7;3;-863.593333333333
station252;Temperature;2019;3;7;3;20.06583345
station206;Temperature;2019;3;7;3;17.875
station229;Temperature;2019;3;7;3;18.30599975
station322;Temperature;2019;3;7;3;19.5960002833333
station318;Temperature;2019;3;7;3;19.0881667166667
station105;Temperature;2019;3;7;3;18.14
station82;Temperature;2019;3;7;4;18.7433333333333
station254;Temperature;2019;3;7;4;-999
station319;Temperature;2019;3;7;4;20.4345002333333
station271;Temperature;2019;3;7;4;19.7431667333334
station349;Temperature;2019;3;7;4;17.7684999166667
station83;Temperature;2019;3;7;4;16.87
station68;Temperature;2019;3;7;4;19.84
station197;Temperature;2019;3;7;4;18.92066655
station59;Temperature;2019;3;7;4;19.0333333333333
station313;Temperature;2019;3;7;4;-846.694999983333
station252;Temperature;2019;3;7;4;19.8924998
station206;Temperature;2019;3;7;4;17.73
station229;Temperature;2019;3;7;4;18.2298333666667
station322;Temperature;2019;3;7;4;19.2423332833333
station318;Temperature;2019;3;7;4;18.8469995
station105;Temperature;2019;3;7;4;17.895
station82;Temperature;2019;3;7;5;18.8633333333333
station254;Temperature;2019;3;7;5;-999
station319;Temperature;2019;3;7;5;20.11149975
station271;Temperature;2019;3;7;5;19.87433355
station349;Temperature;2019;3;7;5;17.5003333
station83;Temperature;2019;3;7;5;16.655
station68;Temperature;2019;3;7;5;19.59
station197;Temperature;2019;3;7;5;18.8956666666667
station59;Temperature;2019;3;7;5;18.6683333333333
station313;Temperature;2019;3;7;5;-880.57933335
station252;Temperature;2019;3;7;5;19.49100005
station206;Temperature;2019;3;7;5;17.49
station229;Temperature;2019;3;7;5;18.0759999666667
station322;Temperature;2019;3;7;5;19.2185001333333
station318;Temperature;2019;3;7;5;18.8191666
station105;Temperature;2019;3;7;5;17.735
station82;Temperature;2019;3;7;6;18.29
station254;Temperature;2019;3;7;6;-999
station319;Temperature;2019;3;7;6;19.79849995
station271;Temperature;2019;3;7;6;19.5254999833333
station349;Temperature;2019;3;7;6;17.1730001
station83;Temperature;2019;3;7;6;16.4083333333333
station68;Temperature;2019;3;7;6;19.3516666666667
station197;Temperature;2019;3;7;6;18.4814998833333
station59;Temperature;2019;3;7;6;18.3066666666667
station313;Temperature;2019;3;7;6;-829.88
station252;Temperature;2019;3;7;6;19.5395001166667
station206;Temperature;2019;3;7;6;17.4983333333333
station229;Temperature;2019;3;7;6;18.0633332833333
station322;Temperature;2019;3;7;6;19.3153332833333
station318;Temperature;2019;3;7;6;18.5830001
station105;Temperature;2019;3;7;6;17.4016666666667
station82;Temperature;2019;3;7;7;18.5016666666667
station254;Temperature;2019;3;7;7;-999
station319;Temperature;2019;3;7;7;20.0321665333333
station271;Temperature;2019;3;7;7;19.4559998666666
station349;Temperature;2019;3;7;7;17.52299995
station83;Temperature;2019;3;7;7;16.8066666666667
station68;Temperature;2019;3;7;7;19.5283333333333
station197;Temperature;2019;3;7;7;18.9916669
station59;Temperature;2019;3;7;7;18.3366666666667
station313;Temperature;2019;3;7;7;-965.161666666667
station252;Temperature;2019;3;7;7;19.5551668166667
station206;Temperature;2019;3;7;7;17.6
station229;Temperature;2019;3;7;7;18.1360000833333
station322;Temperature;2019;3;7;7;19.5068330333333
station318;Temperature;2019;3;7;7;18.9489999166667
station105;Temperature;2019;3;7;7;17.7083333333333
station82;Temperature;2019;3;7;8;19.7633333333333
station254;Temperature;2019;3;7;8;-999
station319;Temperature;2019;3;7;8;-302.316000083333
station271;Temperature;2019;3;7;8;20.0306667333333
station349;Temperature;2019;3;7;8;18.0641667333333
station83;Temperature;2019;3;7;8;17.5366666666667
station68;Temperature;2019;3;7;8;20.5216666666667
station197;Temperature;2019;3;7;8;20.3251667333333
station59;Temperature;2019;3;7;8;19.0966666666667
station313;Temperature;2019;3;7;8;-846.57299995
station252;Temperature;2019;3;7;8;20.09100015
station206;Temperature;2019;3;7;8;18.5066666666667
station229;Temperature;2019;3;7;8;18.6353330833333
station322;Temperature;2019;3;7;8;20.1833332166667
station318;Temperature;2019;3;7;8;19.6378331333333
station105;Temperature;2019;3;7;8;18.4983333333333
station82;Temperature;2019;3;7;9;21.3866666666667
station254;Temperature;2019;3;7;9;-999
station319;Temperature;2019;3;7;9;-964.99333335
station271;Temperature;2019;3;7;9;21.3126666166667
station349;Temperature;2019;3;7;9;18.65216635
station83;Temperature;2019;3;7;9;18.655
station68;Temperature;2019;3;7;9;21.0183333333333
station197;Temperature;2019;3;7;9;21.3793334666667
station59;Temperature;2019;3;7;9;19.58
station313;Temperature;2019;3;7;9;-744.827166833333
station252;Temperature;2019;3;7;9;20.92383325
station206;Temperature;2019;3;7;9;19.5133333333333
station229;Temperature;2019;3;7;9;19.3795000833333
station322;Temperature;2019;3;7;9;21.0581666
station318;Temperature;2019;3;7;9;20.6971666166667
station105;Temperature;2019;3;7;9;19.6016666666667
station82;Temperature;2019;3;7;10;22.8233333333333
station254;Temperature;2019;3;7;10;-999
station319;Temperature;2019;3;7;10;-249.039499983333
station271;Temperature;2019;3;7;10;22.3144999166667
station349;Temperature;2019;3;7;10;19.71083345
station83;Temperature;2019;3;7;10;19.8833333333333
station68;Temperature;2019;3;7;10;22.2283333333333
station197;Temperature;2019;3;7;10;22.70833335
station59;Temperature;2019;3;7;10;20.6333333333333
station313;Temperature;2019;3;7;10;18.4668333333333
station252;Temperature;2019;3;7;10;21.9009999166667
station206;Temperature;2019;3;7;10;20.6333333333333
station229;Temperature;2019;3;7;10;20.7283332666667
station322;Temperature;2019;3;7;10;22.2023333166667
station318;Temperature;2019;3;7;10;21.8290000333333
station105;Temperature;2019;3;7;10;20.5766666666667
station82;Temperature;2019;3;7;11;23.2383333333333
station254;Temperature;2019;3;7;11;-999
station319;Temperature;2019;3;7;11;25.11550005
station271;Temperature;2019;3;7;11;23.8724999166667
station349;Temperature;2019;3;7;11;21.3045000166667
station83;Temperature;2019;3;7;11;21.265
station68;Temperature;2019;3;7;11;23.4883333333333
station197;Temperature;2019;3;7;11;23.93583345
station59;Temperature;2019;3;7;11;21.3866666666667
station313;Temperature;2019;3;7;11;19.30316685
station252;Temperature;2019;3;7;11;22.69216665
station206;Temperature;2019;3;7;11;21.4133333333333
station229;Temperature;2019;3;7;11;21.5165001333333
station322;Temperature;2019;3;7;11;23.1241667333333
station318;Temperature;2019;3;7;11;22.5976667833333
station105;Temperature;2019;3;7;11;21.6
station82;Temperature;2019;3;7;12;24.04
station254;Temperature;2019;3;7;12;-999
station319;Temperature;2019;3;7;12;25.8884999
station271;Temperature;2019;3;7;12;24.5226666833333
station349;Temperature;2019;3;7;12;21.7990000666667
station83;Temperature;2019;3;7;12;22.1616666666667
station68;Temperature;2019;3;7;12;24.2216666666667
station197;Temperature;2019;3;7;12;24.67566645
station59;Temperature;2019;3;7;12;22.6083333333333
station313;Temperature;2019;3;7;12;20.6481666833333
station252;Temperature;2019;3;7;12;24.1511666333333
station206;Temperature;2019;3;7;12;22.12
station229;Temperature;2019;3;7;12;22.1983333666667
station322;Temperature;2019;3;7;12;23.9376666833333
station318;Temperature;2019;3;7;12;23.4636664
station105;Temperature;2019;3;7;12;21.9966666666667
station82;Temperature;2019;3;7;13;24.0533333333333
station254;Temperature;2019;3;7;13;-999
station319;Temperature;2019;3;7;13;-213.110666666667
station271;Temperature;2019;3;7;13;26.1011666333333
station349;Temperature;2019;3;7;13;22.6044999166667
station83;Temperature;2019;3;7;13;23.69
station68;Temperature;2019;3;7;13;25.3033333333333
station197;Temperature;2019;3;7;13;25.68599995
station59;Temperature;2019;3;7;13;23.685
station313;Temperature;2019;3;7;13;21.8280001
station252;Temperature;2019;3;7;13;25.2264998833333
station206;Temperature;2019;3;7;13;23.6233333333333
station229;Temperature;2019;3;7;13;23.6616666666667
station322;Temperature;2019;3;7;13;25.3475002333333
station318;Temperature;2019;3;7;13;25.1971666333333
station105;Temperature;2019;3;7;13;23.74
station82;Temperature;2019;3;7;14;24.3916666666667
station254;Temperature;2019;3;7;14;-999
station319;Temperature;2019;3;7;14;-999
station271;Temperature;2019;3;7;14;26.1014998833333
station349;Temperature;2019;3;7;14;23.4234999166667
station83;Temperature;2019;3;7;14;24.505
station68;Temperature;2019;3;7;14;25.5383333333333
station197;Temperature;2019;3;7;14;26.9681666333333
station59;Temperature;2019;3;7;14;24.355
station313;Temperature;2019;3;7;14;22.3163334333333
station252;Temperature;2019;3;7;14;26.40900005
station206;Temperature;2019;3;7;14;24.4616666666667
station229;Temperature;2019;3;7;14;24.6086667
station322;Temperature;2019;3;7;14;26.3976664833333
station318;Temperature;2019;3;7;14;26.0171667666667
station105;Temperature;2019;3;7;14;25.005
station82;Temperature;2019;3;7;15;24.945
station254;Temperature;2019;3;7;15;-999
station319;Temperature;2019;3;7;15;-674.408666733333
station271;Temperature;2019;3;7;15;25.6888334
station349;Temperature;2019;3;7;15;23.9573333
station83;Temperature;2019;3;7;15;23.7533333333333
station68;Temperature;2019;3;7;15;25.9116666666666
station197;Temperature;2019;3;7;15;26.8786667166667
station59;Temperature;2019;3;7;15;24.89
station313;Temperature;2019;3;7;15;23.3496666333333
station252;Temperature;2019;3;7;15;26.1126667
station206;Temperature;2019;3;7;15;23.73
station229;Temperature;2019;3;7;15;24.0943334166667
station322;Temperature;2019;3;7;15;25.7531666
station318;Temperature;2019;3;7;15;25.7279997833333
station105;Temperature;2019;3;7;15;24.93
station82;Temperature;2019;3;7;16;25.07
station254;Temperature;2019;3;7;16;-828.29899985
station319;Temperature;2019;3;7;16;25.7810000833333
station271;Temperature;2019;3;7;16;25.1951664666667
station349;Temperature;2019;3;7;16;22.8453332666667
station83;Temperature;2019;3;7;16;23.1216666666667
station68;Temperature;2019;3;7;16;25.5383333333333
station197;Temperature;2019;3;7;16;25.7753334
station59;Temperature;2019;3;7;16;24.0516666666667
station313;Temperature;2019;3;7;16;22.9000000166667
station252;Temperature;2019;3;7;16;25.66416665
station206;Temperature;2019;3;7;16;23.6116666666667
station229;Temperature;2019;3;7;16;24.1378334833333
station322;Temperature;2019;3;7;16;25.8961666166667
station318;Temperature;2019;3;7;16;25.7543334666667
station105;Temperature;2019;3;7;16;24.6216666666667
station82;Temperature;2019;3;7;17;24.5233333333333
station254;Temperature;2019;3;7;17;24.5891666833333
station319;Temperature;2019;3;7;17;25.2889998666667
station271;Temperature;2019;3;7;17;24.4671666666667
station349;Temperature;2019;3;7;17;21.6843333333333
station83;Temperature;2019;3;7;17;22.1166666666667
station68;Temperature;2019;3;7;17;24.5
station197;Temperature;2019;3;7;17;24.3720001
station59;Temperature;2019;3;7;17;23.41
station313;Temperature;2019;3;7;17;21.0749999833333
station252;Temperature;2019;3;7;17;24.4583333666667
station206;Temperature;2019;3;7;17;22.4483333333333
station229;Temperature;2019;3;7;17;23.02983365
station322;Temperature;2019;3;7;17;24.4098334333333
station318;Temperature;2019;3;7;17;24.2863332
station105;Temperature;2019;3;7;17;22.9016666666667
station82;Temperature;2019;3;7;18;23.7133333333334
station254;Temperature;2019;3;7;18;23.73216675
station319;Temperature;2019;3;7;18;24.41199995
station271;Temperature;2019;3;7;18;23.8229999333333
station349;Temperature;2019;3;7;18;21.1136667333333
station83;Temperature;2019;3;7;18;20.7983333333333
station68;Temperature;2019;3;7;18;24.1583333333333
station197;Temperature;2019;3;7;18;23.8340000166667
station59;Temperature;2019;3;7;18;23.1366666666667
station313;Temperature;2019;3;7;18;19.9406666833333
station252;Temperature;2019;3;7;18;23.7536665166667
station206;Temperature;2019;3;7;18;21.5883333333333
station229;Temperature;2019;3;7;18;22.1211664833334
station322;Temperature;2019;3;7;18;23.6561667166667
station318;Temperature;2019;3;7;18;23.1301665166667
station105;Temperature;2019;3;7;18;21.99
station82;Temperature;2019;3;7;19;23.135
station254;Temperature;2019;3;7;19;23.0863333166667
station319;Temperature;2019;3;7;19;24.0478334166667
station271;Temperature;2019;3;7;19;23.2425002166667
station349;Temperature;2019;3;7;19;20.5863333666667
station83;Temperature;2019;3;7;19;20.24
station68;Temperature;2019;3;7;19;23.2833333333333
station197;Temperature;2019;3;7;19;23.3088328166667
station59;Temperature;2019;3;7;19;22.445
station313;Temperature;2019;3;7;19;19.5463332666667
station252;Temperature;2019;3;7;19;23.2799999833333
station206;Temperature;2019;3;7;19;21.1633333333333
station229;Temperature;2019;3;7;19;21.6116669
station322;Temperature;2019;3;7;19;23.2266663
station318;Temperature;2019;3;7;19;22.5964997833333
station105;Temperature;2019;3;7;19;21.4683333333333
station82;Temperature;2019;3;7;20;22.55
station254;Temperature;2019;3;7;20;22.5438331166667
station319;Temperature;2019;3;7;20;23.35833325
station271;Temperature;2019;3;7;20;22.9039996666667
station349;Temperature;2019;3;7;20;20.3803332833333
station83;Temperature;2019;3;7;20;19.7783333333333
station68;Temperature;2019;3;7;20;22.125
station197;Temperature;2019;3;7;20;22.82466675
station59;Temperature;2019;3;7;20;21.6383333333333
station313;Temperature;2019;3;7;20;18.9416667166667
station252;Temperature;2019;3;7;20;22.6671666333333
station206;Temperature;2019;3;7;20;20.65
station229;Temperature;2019;3;7;20;20.9766665666667
station322;Temperature;2019;3;7;20;21.5230000333333
station318;Temperature;2019;3;7;20;21.7576666
station105;Temperature;2019;3;7;20;20.6433333333333
station82;Temperature;2019;3;7;21;20.475
station254;Temperature;2019;3;7;21;21.01833305
station319;Temperature;2019;3;7;21;21.5275000833333
station271;Temperature;2019;3;7;21;22.5445002166667
station349;Temperature;2019;3;7;21;19.5593336
station83;Temperature;2019;3;7;21;19.1416666666667
station68;Temperature;2019;3;7;21;21.8683333333333
station197;Temperature;2019;3;7;21;22.2381663833333
station59;Temperature;2019;3;7;21;20.7016666666667
station313;Temperature;2019;3;7;21;18.2943332
station252;Temperature;2019;3;7;21;22.0346667
station206;Temperature;2019;3;7;21;20.155
station229;Temperature;2019;3;7;21;20.4711666333333
station322;Temperature;2019;3;7;21;21.5593335
station318;Temperature;2019;3;7;21;21.39499995
station105;Temperature;2019;3;7;21;19.9366666666667
station82;Temperature;2019;3;7;22;19.0133333333333
station254;Temperature;2019;3;7;22;19.96316655
station319;Temperature;2019;3;7;22;20.7230001833333
station271;Temperature;2019;3;7;22;21.2743333
station349;Temperature;2019;3;7;22;19.1529999166667
station83;Temperature;2019;3;7;22;19.1
station68;Temperature;2019;3;7;22;21.2566666666667
station197;Temperature;2019;3;7;22;21.8376667833333
station59;Temperature;2019;3;7;22;20.445
station313;Temperature;2019;3;7;22;17.96
station252;Temperature;2019;3;7;22;21.5934997333333
station206;Temperature;2019;3;7;22;19.79
station229;Temperature;2019;3;7;22;20.2036671
station322;Temperature;2019;3;7;22;21.0380000333333
station318;Temperature;2019;3;7;22;21.38500015
station105;Temperature;2019;3;7;22;19.87
station82;Temperature;2019;3;7;23;18.895
station254;Temperature;2019;3;7;23;19.5436667833333
station319;Temperature;2019;3;7;23;20.5510001333333
station271;Temperature;2019;3;7;23;20.689833
station349;Temperature;2019;3;7;23;18.7165000166667
station83;Temperature;2019;3;7;23;18.485
station68;Temperature;2019;3;7;23;20.7816666666667
station197;Temperature;2019;3;7;23;20.9191665
station59;Temperature;2019;3;7;23;19.9783333333333
station313;Temperature;2019;3;7;23;17.0518331666667
station252;Temperature;2019;3;7;23;20.7985000333333
station206;Temperature;2019;3;7;23;19.2283333333334
station229;Temperature;2019;3;7;23;19.5420000833333
station322;Temperature;2019;3;7;23;20.9548332833333
station318;Temperature;2019;3;7;23;20.7608332666667
station105;Temperature;2019;3;7;23;19.4533333333333
station82;Temperature;2019;3;8;0;18.87
station254;Temperature;2019;3;8;0;19.3674999833333
station319;Temperature;2019;3;8;0;20.4416667333333
station271;Temperature;2019;3;8;0;20.3326662166667
station349;Temperature;2019;3;8;0;18.6028329833333
station83;Temperature;2019;3;8;0;18.0733333333333
station68;Temperature;2019;3;8;0;20.475
station197;Temperature;2019;3;8;0;20.3826665666667
station59;Temperature;2019;3;8;0;19.295
station313;Temperature;2019;3;8;0;16.7413328166667
station252;Temperature;2019;3;8;0;20.3690001666666
station206;Temperature;2019;3;8;0;18.8033333333333
station229;Temperature;2019;3;8;0;18.9443332666667
station322;Temperature;2019;3;8;0;20.52383345
station318;Temperature;2019;3;8;0;20.0285000166667
station105;Temperature;2019;3;8;0;18.7983333333333
station82;Temperature;2019;3;8;1;18.895
station254;Temperature;2019;3;8;1;19.1826666666667
station319;Temperature;2019;3;8;1;20.3493333666667
station271;Temperature;2019;3;8;1;20.2056670833333
station349;Temperature;2019;3;8;1;18.1853331666667
station83;Temperature;2019;3;8;1;17.82
station68;Temperature;2019;3;8;1;20.18
station197;Temperature;2019;3;8;1;19.8001666333333
station59;Temperature;2019;3;8;1;19.07
station313;Temperature;2019;3;8;1;16.5611668166667
station252;Temperature;2019;3;8;1;19.91799985
station206;Temperature;2019;3;8;1;18.28
station229;Temperature;2019;3;8;1;18.6561665666667
station322;Temperature;2019;3;8;1;19.8103332333333
station318;Temperature;2019;3;8;1;19.1880001166667
station105;Temperature;2019;3;8;1;18.235
station82;Temperature;2019;3;8;2;18.5166666666667
station254;Temperature;2019;3;8;2;18.9541665166667
station319;Temperature;2019;3;8;2;-81.7190000833333
station271;Temperature;2019;3;8;2;20.3056665166667
station349;Temperature;2019;3;8;2;18.2293331166667
station83;Temperature;2019;3;8;2;17.6533333333334
station68;Temperature;2019;3;8;2;19.9766666666666
station197;Temperature;2019;3;8;2;19.6868331833333
station59;Temperature;2019;3;8;2;19.125
station313;Temperature;2019;3;8;2;16.6596669
station252;Temperature;2019;3;8;2;19.8169998666667
station206;Temperature;2019;3;8;2;18.015
station229;Temperature;2019;3;8;2;18.53383335
station322;Temperature;2019;3;8;2;19.6073333333333
station318;Temperature;2019;3;8;2;19.05100005
station105;Temperature;2019;3;8;2;18.0566666666667
station82;Temperature;2019;3;8;3;18.57
station254;Temperature;2019;3;8;3;18.9818332833333
station319;Temperature;2019;3;8;3;20.0555002166667
station271;Temperature;2019;3;8;3;20.0671667166667
station349;Temperature;2019;3;8;3;17.9791665833333
station83;Temperature;2019;3;8;3;17.2616666666667
station68;Temperature;2019;3;8;3;20.0483333333333
station197;Temperature;2019;3;8;3;19.5979997666667
station59;Temperature;2019;3;8;3;19.135
station313;Temperature;2019;3;8;3;16.3928330166667
station252;Temperature;2019;3;8;3;19.2508333
station206;Temperature;2019;3;8;3;17.2616666666667
station229;Temperature;2019;3;8;3;17.8081667333333
station322;Temperature;2019;3;8;3;18.6318333666667
station318;Temperature;2019;3;8;3;18.1703332333333
station105;Temperature;2019;3;8;3;17.605
station82;Temperature;2019;3;8;4;18.5233333333333
station254;Temperature;2019;3;8;4;18.7729997833333
station319;Temperature;2019;3;8;4;20.2666664833333
station271;Temperature;2019;3;8;4;19.9019999166667
station349;Temperature;2019;3;8;4;17.6996667
station83;Temperature;2019;3;8;4;17.085
station68;Temperature;2019;3;8;4;19.785
station197;Temperature;2019;3;8;4;19.7236663333333
station59;Temperature;2019;3;8;4;18.935
station313;Temperature;2019;3;8;4;16.1783331666667
station252;Temperature;2019;3;8;4;19.2928333
station206;Temperature;2019;3;8;4;17.0983333333333
station229;Temperature;2019;3;8;4;17.7531667
station322;Temperature;2019;3;8;4;18.4950000166667
station318;Temperature;2019;3;8;4;17.8938331
station105;Temperature;2019;3;8;4;17.42
station82;Temperature;2019;3;8;5;18.5683333333333
station254;Temperature;2019;3;8;5;18.7924997666667
station319;Temperature;2019;3;8;5;20.2289999833333
station271;Temperature;2019;3;8;5;19.59816665
station349;Temperature;2019;3;8;5;17.3508332166667
station83;Temperature;2019;3;8;5;16.7183333333333
station68;Temperature;2019;3;8;5;19.5833333333333
station197;Temperature;2019;3;8;5;18.7954999
station59;Temperature;2019;3;8;5;18.2283333333333
station313;Temperature;2019;3;8;5;15.537
station252;Temperature;2019;3;8;5;19.0326666666667
station206;Temperature;2019;3;8;5;17.1316666666667
station229;Temperature;2019;3;8;5;17.7229994833333
station322;Temperature;2019;3;8;5;18.4469999833333
station318;Temperature;2019;3;8;5;17.95316665
station105;Temperature;2019;3;8;5;17.3883333333333
station82;Temperature;2019;3;8;6;18.7483333333333
station254;Temperature;2019;3;8;6;18.7240001166667
station319;Temperature;2019;3;8;6;20.1086667666667
station271;Temperature;2019;3;8;6;19.4313332333333
station349;Temperature;2019;3;8;6;17.24583315
station83;Temperature;2019;3;8;6;16.3966666666667
station68;Temperature;2019;3;8;6;19.1983333333333
station197;Temperature;2019;3;8;6;18.2094999833333
station59;Temperature;2019;3;8;6;18.13
station313;Temperature;2019;3;8;6;15.3923333333333
station252;Temperature;2019;3;8;6;19.0431666666667
station206;Temperature;2019;3;8;6;16.9466666666667
station229;Temperature;2019;3;8;6;17.5730001833333
station322;Temperature;2019;3;8;6;18.3248332166667
station318;Temperature;2019;3;8;6;17.8029994333333
station105;Temperature;2019;3;8;6;17.0733333333333
station82;Temperature;2019;3;8;7;18.66
station254;Temperature;2019;3;8;7;18.9646666833333
station319;Temperature;2019;3;8;7;19.9915000166667
station271;Temperature;2019;3;8;7;19.74733345
station349;Temperature;2019;3;8;7;17.4606665666667
station83;Temperature;2019;3;8;7;16.74
station68;Temperature;2019;3;8;7;19.5416666666667
station197;Temperature;2019;3;8;7;18.6141668833333
station59;Temperature;2019;3;8;7;18.4666666666667
station313;Temperature;2019;3;8;7;15.8248333166667
station252;Temperature;2019;3;8;7;19.3563333666667
station206;Temperature;2019;3;8;7;17.05
station229;Temperature;2019;3;8;7;17.6328336666667
station322;Temperature;2019;3;8;7;18.5784998166667
station318;Temperature;2019;3;8;7;18.1113333833333
station105;Temperature;2019;3;8;7;17.2433333333333
station82;Temperature;2019;3;8;8;18.825
station254;Temperature;2019;3;8;8;19.13016665
station319;Temperature;2019;3;8;8;20.3396666
station271;Temperature;2019;3;8;8;20.1988333333333
station349;Temperature;2019;3;8;8;17.8778331666667
station83;Temperature;2019;3;8;8;18.0316666666667
station68;Temperature;2019;3;8;8;20.2483333333333
station197;Temperature;2019;3;8;8;20.5420001166667
station59;Temperature;2019;3;8;8;19.46
station313;Temperature;2019;3;8;8;17.0151667166667
station252;Temperature;2019;3;8;8;20.4896667666667
station206;Temperature;2019;3;8;8;18.3783333333333
station229;Temperature;2019;3;8;8;18.7981667
station322;Temperature;2019;3;8;8;19.80850015
station318;Temperature;2019;3;8;8;19.2866668333333
station105;Temperature;2019;3;8;8;18.15
station82;Temperature;2019;3;8;9;19.7066666666667
station254;Temperature;2019;3;8;9;-676.260833366667
station319;Temperature;2019;3;8;9;21.4411664166667
station271;Temperature;2019;3;8;9;20.9270002833333
station349;Temperature;2019;3;8;9;18.5464999166667
station83;Temperature;2019;3;8;9;18.4566666666667
station68;Temperature;2019;3;8;9;20.8966666666667
station197;Temperature;2019;3;8;9;21.0241667666667
station59;Temperature;2019;3;8;9;19.7933333333333
station313;Temperature;2019;3;8;9;17.4823331166667
station252;Temperature;2019;3;8;9;20.6611666666667
station206;Temperature;2019;3;8;9;19.1533333333333
station229;Temperature;2019;3;8;9;2.36899991666666
station322;Temperature;2019;3;8;9;20.7261665666667
station318;Temperature;2019;3;8;9;20.34683335
station105;Temperature;2019;3;8;9;19.1166666666667
station82;Temperature;2019;3;8;10;20.45
station254;Temperature;2019;3;8;10;-692.889333366667
station319;Temperature;2019;3;8;10;22.3615
station271;Temperature;2019;3;8;10;22.4315000666667
station349;Temperature;2019;3;8;10;20.4209999833333
station83;Temperature;2019;3;8;10;19.9233333333333
station68;Temperature;2019;3;8;10;22.6516666666667
station197;Temperature;2019;3;8;10;22.42199995
station59;Temperature;2019;3;8;10;20.6816666666667
station313;Temperature;2019;3;8;10;18.556
station252;Temperature;2019;3;8;10;21.8405000666667
station206;Temperature;2019;3;8;10;20.7666666666667
station229;Temperature;2019;3;8;10;20.5060000666667
station322;Temperature;2019;3;8;10;21.9069999166667
station318;Temperature;2019;3;8;10;21.5216667833333
station105;Temperature;2019;3;8;10;20.2466666666667
station82;Temperature;2019;3;8;11;20.9683333333334
station254;Temperature;2019;3;8;11;-471.3769999
station319;Temperature;2019;3;8;11;22.8749999166667
station271;Temperature;2019;3;8;11;-28.1463332166667
station349;Temperature;2019;3;8;11;21.1029999166667
station83;Temperature;2019;3;8;11;21.81
station68;Temperature;2019;3;8;11;23.5983333333333
station197;Temperature;2019;3;8;11;23.8676667333333
station59;Temperature;2019;3;8;11;21.8166666666667
station313;Temperature;2019;3;8;11;-727.4558333
station252;Temperature;2019;3;8;11;23.2491666333333
station206;Temperature;2019;3;8;11;21.7983333333333
